id,district,type,bedrooms,bathrooms,created_at,size_m2,price_$,latitude,longitude
901,Jbeil,Apartment,3,3,2025-03-16 14:48:56.069866+00,165,150000,34.1236,35.6455
902,Jbeil,Apartment,3,3,2025-03-16 14:48:56.170141+00,140,140000,34.1236,35.6455
903,El Metn,Land,0,0,2025-03-16 14:48:56.273384+00,2103,5500000,33.9006,35.6178
904,El Metn,Land,0,0,2025-03-16 14:48:56.368171+00,606,1800000,33.9006,35.6178
905,Jbeil,Land,0,0,2025-03-16 14:48:56.458916+00,2830,150000,34.1236,35.6455
906,El Metn,Shop,1,0,2025-03-16 14:48:56.572986+00,150,350000,33.9006,35.6178
907,Kesrouane,Land,0,0,2025-03-16 14:48:56.662753+00,825,450000,33.9808,35.6856
908,Jbeil,Apartment,3,4,2025-03-16 14:48:56.756453+00,180,205000,34.1236,35.6455
909,El Metn,Apartment,2,3,2025-03-16 14:48:56.86894+00,105,195000,33.9006,35.6178
910,Jbeil,Land,0,0,2025-03-16 14:48:56.957846+00,1561,170000,34.1236,35.6455
911,El Metn,Land,0,0,2025-03-16 14:48:57.049319+00,1547,700000,33.9006,35.6178
913,Jbeil,Land,0,0,2025-03-16 14:48:57.26649+00,836,125000,34.1236,35.6455
914,Jbeil,House/Villa,4,4,2025-03-16 14:48:57.390656+00,555,850000,34.1236,35.6455
915,Baabda,Apartment,2,3,2025-03-16 14:48:57.493617+00,130,160000,33.8333,35.5442
916,El Metn,Shop,1,0,2025-03-16 14:48:57.609179+00,75,160000,33.9006,35.6178
917,El Metn,Land,0,0,2025-03-16 14:48:57.699435+00,2300,1400000,33.9006,35.6178
918,El Metn,Apartment,3,4,2025-03-16 14:48:57.798767+00,300,750000,33.9006,35.6178
919,Jbeil,Apartment,3,3,2025-03-16 14:48:57.890023+00,155,171000,34.1236,35.6455
920,Kesrouane,Land,0,0,2025-03-16 14:48:57.977765+00,900,450000,33.9808,35.6856
921,Kesrouane,Apartment,4,4,2025-03-16 14:48:58.081432+00,245,245000,33.9808,35.6856
922,Beirut,Apartment,0,0,2025-03-16 14:48:58.181193+00,241,650000,33.8886,35.4955
923,Jbeil,Apartment,3,3,2025-03-16 14:48:58.273811+00,180,175000,34.1236,35.6455
924,El Metn,Shop,0,0,2025-03-16 14:48:58.361549+00,1000,1900000,33.9006,35.6178
925,El Metn,Apartment,3,4,2025-03-16 14:48:58.457615+00,240,375000,33.9006,35.6178
926,El Metn,Apartment,3,4,2025-03-16 14:48:58.551438+00,170,260000,33.9006,35.6178
927,Jbeil,Land,0,0,2025-03-16 14:48:58.677771+00,3935,135000,34.1236,35.6455
928,El Metn,Apartment,3,4,2025-03-16 14:48:58.776723+00,210,440000,33.9006,35.6178
930,El Metn,Apartment,3,4,2025-03-16 14:48:58.964706+00,190,465000,33.9006,35.6178
931,Jbeil,Apartment,2,3,2025-03-16 14:48:59.052082+00,115,95000,34.1236,35.6455
932,Batroun,Land,0,0,2025-03-16 14:48:59.142317+00,1200,300000,34.2556,35.6586
933,Batroun,Land,0,0,2025-03-16 14:48:59.261533+00,4300,1075000,34.2556,35.6586
934,Batroun,Land,0,0,2025-03-16 14:48:59.372825+00,2067,516750,34.2556,35.6586
935,Batroun,Land,0,0,2025-03-16 14:48:59.461141+00,4600,1150000,34.2556,35.6586
936,Jbeil,Land,0,0,2025-03-16 14:48:59.553683+00,9400,6110000,34.1236,35.6455
937,Jbeil,Land,0,0,2025-03-16 14:48:59.649059+00,1340,270000,34.1236,35.6455
938,Jbeil,Apartment,4,3,2025-03-16 14:48:59.746447+00,310,350000,34.1236,35.6455
939,El Metn,Apartment,2,3,2025-03-16 14:48:59.83+00,110,165000,33.9006,35.6178
940,El Metn,Apartment,3,4,2025-03-16 14:48:59.932708+00,170,328000,33.9006,35.6178
941,El Metn,Apartment,3,4,2025-03-16 14:49:00.030073+00,170,258400,33.9006,35.6178
942,Jbeil,Apartment,3,3,2025-03-16 14:49:00.11813+00,160,220000,34.1236,35.6455
943,Beirut,Apartment,3,3,2025-03-16 14:49:00.204436+00,250,370000,33.8886,35.4955
945,El Metn,Land,0,0,2025-03-16 14:49:00.396359+00,1000,295000,33.9006,35.6178
946,El Metn,Apartment,3,3,2025-03-16 14:49:00.500927+00,160,200000,33.9006,35.6178
948,Jbeil,Apartment,2,1,2025-03-16 14:49:00.689462+00,100,80000,34.1236,35.6455
949,El Metn,Shop,1,0,2025-03-16 14:49:00.778471+00,80,140000,33.9006,35.6178
951,El Metn,Apartment,3,4,2025-03-16 14:49:00.968875+00,180,200000,33.9006,35.6178
952,El Metn,Apartment,2,2,2025-03-16 14:49:01.060664+00,130,150000,33.9006,35.6178
953,Kesrouane,Land,0,0,2025-03-16 14:49:01.160128+00,2322,420000,33.9808,35.6856
954,El Metn,Office,1,0,2025-03-16 14:49:01.260961+00,225,550000,33.9006,35.6178
955,Kesrouane,Shop,1,0,2025-03-16 14:49:01.375687+00,80,215000,33.9808,35.6856
956,Jbeil,Land,0,0,2025-03-16 14:49:01.466306+00,1000,70000,34.1236,35.6455
957,Jbeil,Land,0,0,2025-03-16 14:49:01.598564+00,533,53000,34.1236,35.6455
958,Kesrouane,Chalet,2,2,2025-03-16 14:49:01.69108+00,120,375000,33.9808,35.6856
959,Beirut,Shop,1,1,2025-03-16 14:49:01.786057+00,71,200000,33.8886,35.4955
960,Kesrouane,Land,0,0,2025-03-16 14:49:01.89108+00,1239,600000,33.9808,35.6856
961,El Metn,Land,0,0,2025-03-16 14:49:02.028089+00,915,2700000,33.9006,35.6178
962,Kesrouane,Land,0,0,2025-03-16 14:49:02.137012+00,1250,175000,33.9808,35.6856
963,El Metn,Apartment,2,3,2025-03-16 14:49:02.23608+00,122,208000,33.9006,35.6178
964,Chouf,Land,0,0,2025-03-16 14:49:02.332646+00,300,60000,33.6947,35.5792
965,Beirut,Chalet,1,2,2025-03-16 14:49:02.433369+00,95,1150000,33.8886,35.4955
966,Kesrouane,Apartment,2,2,2025-03-16 14:49:02.531122+00,100,95000,33.9808,35.6856
967,El Metn,Apartment,3,2,2025-03-16 14:49:02.625124+00,165,154000,33.9006,35.6178
968,Kesrouane,Apartment,3,3,2025-03-16 14:49:02.719559+00,250,385000,33.9808,35.6856
969,El Metn,Apartment,2,3,2025-03-16 14:49:02.8227+00,110,230000,33.9006,35.6178
970,Kesrouane,Land,0,0,2025-03-16 14:49:02.911918+00,900,95000,33.9808,35.6856
971,El Metn,Apartment,3,2,2025-03-16 14:49:03.077645+00,160,220000,33.9006,35.6178
972,Jbeil,Land,0,0,2025-03-16 14:49:03.196069+00,3000,500000,34.1236,35.6455
973,Jbeil,Apartment,2,2,2025-03-16 14:49:03.31472+00,110,135000,34.1236,35.6455
974,Jbeil,Land,0,0,2025-03-16 14:49:03.452944+00,530,65000,34.1236,35.6455
975,Jbeil,Land,0,0,2025-03-16 14:49:03.538438+00,810,400000,34.1236,35.6455
976,Batroun,House/Villa,3,5,2025-03-16 14:49:03.696167+00,269,710000,34.2556,35.6586
977,El Metn,Apartment,3,3,2025-03-16 14:49:03.783934+00,300,400000,33.9006,35.6178
978,El Metn,Land,0,0,2025-03-16 14:49:03.876382+00,4000,2600000,33.9006,35.6178
979,Kesrouane,Apartment,3,3,2025-03-16 14:49:03.981146+00,188,245000,33.9808,35.6856
980,Kesrouane,Chalet,2,2,2025-03-16 14:49:04.097074+00,85,650000,33.9808,35.6856
981,Kesrouane,Warehouse,1,0,2025-03-16 14:49:04.240021+00,178,135000,33.9808,35.6856
982,Kesrouane,Shop,1,0,2025-03-16 14:49:04.377446+00,273,220000,33.9808,35.6856
983,Kesrouane,Land,0,0,2025-03-16 14:49:04.468108+00,1800,240000,33.9808,35.6856
984,Kesrouane,Land,0,0,2025-03-16 14:49:04.629707+00,702,185000,33.9808,35.6856
985,El Metn,Apartment,2,3,2025-03-16 14:49:04.724397+00,180,750000,33.9006,35.6178
986,El Metn,Apartment,3,3,2025-03-16 14:49:04.815997+00,155,250000,33.9006,35.6178
987,El Metn,Land,0,0,2025-03-16 14:49:04.912841+00,592,700000,33.9006,35.6178
988,Kesrouane,Chalet,1,1,2025-03-16 14:49:05.033898+00,85,165000,33.9808,35.6856
989,El Metn,Land,0,0,2025-03-16 14:49:05.126245+00,750,680000,33.9006,35.6178
990,Kesrouane,Apartment,3,4,2025-03-16 14:49:05.23107+00,300,250000,33.9808,35.6856
991,El Metn,Shop,0,0,2025-03-16 14:49:05.31878+00,461,600000,33.9006,35.6178
992,El Metn,Land,0,0,2025-03-16 14:49:05.416467+00,755,800000,33.9006,35.6178
993,El Metn,Shop,0,0,2025-03-16 14:49:05.513146+00,757,1500000,33.9006,35.6178
994,Kesrouane,Chalet,2,1,2025-03-16 14:49:05.61089+00,90,165000,33.9808,35.6856
995,Kesrouane,Land,0,0,2025-03-16 14:49:05.69984+00,586,210000,33.9808,35.6856
996,El Metn,Office,4,0,2025-03-16 14:49:05.786206+00,370,1000000,33.9006,35.6178
997,Jbeil,Apartment,2,2,2025-03-16 14:49:05.874448+00,120,85000,34.1236,35.6455
998,Jbeil,Apartment,3,3,2025-03-16 14:49:05.971901+00,220,250000,34.1236,35.6455
999,Batroun,Apartment,3,3,2025-03-16 14:49:06.060512+00,165,140000,34.2556,35.6586
1000,Beirut,Apartment,4,3,2025-03-16 14:49:06.155768+00,257,240000,33.8886,35.4955
1001,El Metn,Shop,3,0,2025-03-16 14:49:06.244838+00,600,1200000,33.9006,35.6178
1002,El Metn,Apartment,3,3,2025-03-16 14:49:06.337105+00,270,700000,33.9006,35.6178
1003,Kesrouane,Apartment,3,5,2025-03-16 14:49:06.436203+00,240,550000,33.9808,35.6856
1004,Kesrouane,Apartment,3,5,2025-03-16 14:49:06.532301+00,240,450000,33.9808,35.6856
1005,Kesrouane,Apartment,3,5,2025-03-16 14:49:06.618981+00,245,500000,33.9808,35.6856
1006,Jbeil,Apartment,2,2,2025-03-16 14:49:06.720167+00,100,90000,34.1236,35.6455
1007,Jbeil,Apartment,3,2,2025-03-16 14:49:06.81421+00,150,145000,34.1236,35.6455
1008,El Metn,Apartment,3,5,2025-03-16 14:49:06.917574+00,350,245000,33.9006,35.6178
1009,Kesrouane,Apartment,3,3,2025-03-16 14:49:07.029093+00,220,160000,33.9808,35.6856
1010,Jbeil,Land,0,0,2025-03-16 14:49:07.165968+00,1400,110000,34.1236,35.6455
1011,Beirut,Shop,4,1,2025-03-16 14:49:07.257958+00,867,6405000,33.8886,35.4955
1012,Beirut,Shop,1,0,2025-03-16 14:49:07.384477+00,972,7935000,33.8886,35.4955
1013,Kesrouane,Apartment,2,5,2025-03-16 14:49:07.489231+00,200,285000,33.9808,35.6856
1015,El Metn,Shop,2,0,2025-03-16 14:49:07.782157+00,140,290000,33.9006,35.6178
1016,Batroun,Land,0,0,2025-03-16 14:49:07.877289+00,8506,300000,34.2556,35.6586
1017,Batroun,Land,0,0,2025-03-16 14:49:07.971417+00,1130,250000,34.2556,35.6586
1018,Chouf,Land,0,0,2025-03-16 14:49:08.065587+00,4442,666300,33.6947,35.5792
1019,Jbeil,Commercial Building,0,0,2025-03-16 14:49:08.227691+00,1000,1400000,34.1236,35.6455
1020,Beirut,Office,0,0,2025-03-16 14:49:08.329844+00,150,525000,33.8886,35.4955
1021,Beirut,Office,0,0,2025-03-16 14:49:08.419732+00,201,705000,33.8886,35.4955
1022,Kesrouane,Shop,2,0,2025-03-16 14:49:08.516089+00,180,350000,33.9808,35.6856
1023,El Metn,Apartment,3,3,2025-03-16 14:49:08.639702+00,211,353500,33.9006,35.6178
1024,El Metn,Apartment,3,3,2025-03-16 14:49:08.730901+00,207,363500,33.9006,35.6178
1025,Beirut,Apartment,4,3,2025-03-16 14:49:08.848855+00,245,800000,33.8886,35.4955
1026,El Metn,Apartment,3,3,2025-03-16 14:49:08.942971+00,211,316500,33.9006,35.6178
1027,El Metn,Apartment,3,3,2025-03-16 14:49:09.035551+00,207,403000,33.9006,35.6178
1028,El Metn,Apartment,4,5,2025-03-16 14:49:09.177303+00,360,648000,33.9006,35.6178
1029,El Metn,Apartment,4,5,2025-03-16 14:49:09.294507+00,309,600600,33.9006,35.6178
1030,Kesrouane,Apartment,3,3,2025-03-16 14:49:09.463662+00,160,180000,33.9808,35.6856
1031,Beirut,Apartment,3,2,2025-03-16 14:49:09.584453+00,190,385000,33.8886,35.4955
1032,Kesrouane,Apartment,3,4,2025-03-16 14:49:09.710669+00,200,250000,33.9808,35.6856
1033,Beirut,Apartment,3,2,2025-03-16 14:49:09.799245+00,140,180000,33.8886,35.4955
1034,Kesrouane,Land,0,0,2025-03-16 14:49:09.898049+00,1790,580000,33.9808,35.6856
1035,Jbeil,Land,0,0,2025-03-16 14:49:10.024875+00,1000,60000,34.1236,35.6455
1036,Jbeil,Apartment,3,4,2025-03-16 14:49:10.111304+00,202,225000,34.1236,35.6455
1037,Jbeil,Apartment,3,2,2025-03-16 14:49:10.204299+00,150,165000,34.1236,35.6455
1038,Jbeil,Land,0,0,2025-03-16 14:49:10.302577+00,810,680000,34.1236,35.6455
1039,Jbeil,Land,0,0,2025-03-16 14:49:10.394906+00,1988,500000,34.1236,35.6455
1040,Jbeil,Apartment,2,2,2025-03-16 14:49:10.492209+00,146,150000,34.1236,35.6455
1041,El Metn,Apartment,3,3,2025-03-16 14:49:10.58517+00,190,225000,33.9006,35.6178
1042,Kesrouane,Land,0,0,2025-03-16 14:49:10.707971+00,785,620000,33.9808,35.6856
1043,Kesrouane,Warehouse,2,0,2025-03-16 14:49:10.799877+00,1000,450000,33.9808,35.6856
1044,Jbeil,Apartment,3,2,2025-03-16 14:49:10.903876+00,105,80000,34.1236,35.6455
1045,Jbeil,Apartment,2,3,2025-03-16 14:49:10.999345+00,150,185000,34.1236,35.6455
1046,Kesrouane,Land,0,0,2025-03-16 14:49:11.097969+00,1750,250000,33.9808,35.6856
1047,Beirut,Shop,1,0,2025-03-16 14:49:11.19593+00,150,600000,33.8886,35.4955
1048,Jbeil,Chalet,1,1,2025-03-16 14:49:11.312858+00,65,65000,34.1236,35.6455
1049,El Metn,Office,2,0,2025-03-16 14:49:11.411408+00,150,250000,33.9006,35.6178
1050,Jbeil,Apartment,3,3,2025-03-16 14:49:11.564477+00,300,250000,34.1236,35.6455
1051,Jbeil,Office,1,0,2025-03-16 14:49:11.720897+00,65,100000,34.1236,35.6455
1052,Jbeil,House/Villa,2,1,2025-03-16 14:49:11.875865+00,120,90000,34.1236,35.6455
1053,Jbeil,Apartment,3,3,2025-03-16 14:49:12.048437+00,133,185000,34.1236,35.6455
1054,Jbeil,Apartment,3,3,2025-03-16 14:49:12.141443+00,133,190000,34.1236,35.6455
1055,Kesrouane,Office,2,0,2025-03-16 14:49:12.24196+00,65,200000,33.9808,35.6856
1056,Kesrouane,Office,2,0,2025-03-16 14:49:12.327612+00,60,175000,33.9808,35.6856
1057,Kesrouane,Office,2,0,2025-03-16 14:49:12.482095+00,100,140000,33.9808,35.6856
1058,Kesrouane,Residential Building,0,0,2025-03-16 14:49:12.574171+00,1000,500000,33.9808,35.6856
1059,Kesrouane,Land,0,0,2025-03-16 14:49:12.666635+00,915,375000,33.9808,35.6856
1060,El Metn,Apartment,3,3,2025-03-16 14:49:12.761284+00,175,225000,33.9006,35.6178
1061,El Metn,Warehouse,1,0,2025-03-16 14:49:12.867069+00,700,475000,33.9006,35.6178
1062,Kesrouane,Land,0,0,2025-03-16 14:49:13.10285+00,1040,200000,33.9808,35.6856
1063,El Metn,Apartment,3,3,2025-03-16 14:49:13.196407+00,180,235000,33.9006,35.6178
1064,Chouf,Land,0,0,2025-03-16 14:49:13.288265+00,1100,230000,33.6947,35.5792
1065,Jbeil,Apartment,3,3,2025-03-16 14:49:13.395716+00,174,185000,34.1236,35.6455
1066,Jbeil,Land,0,0,2025-03-16 14:49:13.529344+00,4050,1415000,34.1236,35.6455
1067,Jbeil,Land,0,0,2025-03-16 14:49:13.632609+00,1688,410000,34.1236,35.6455
1068,Kesrouane,Shop,1,0,2025-03-16 14:49:13.722888+00,225,350000,33.9808,35.6856
1069,Kesrouane,Land,0,0,2025-03-16 14:49:13.809749+00,1155,375000,33.9808,35.6856
1071,Jbeil,Land,0,0,2025-03-16 14:49:13.992939+00,1764,120000,34.1236,35.6455
1072,Kesrouane,Land,0,0,2025-03-16 14:49:14.08928+00,652,150000,33.9808,35.6856
1073,Jbeil,Land,0,0,2025-03-16 14:49:14.18675+00,51900,2080000,34.1236,35.6455
1074,Jbeil,Land,0,0,2025-03-16 14:49:14.287208+00,1064,595000,34.1236,35.6455
1075,Jbeil,Land,0,0,2025-03-16 14:49:14.37239+00,1201,430000,34.1236,35.6455
1076,Jbeil,Land,0,0,2025-03-16 14:49:14.496213+00,1344,483000,34.1236,35.6455
1077,El Metn,Apartment,2,2,2025-03-16 14:49:14.64979+00,125,129000,33.9006,35.6178
1078,El Metn,Land,0,0,2025-03-16 14:49:14.806819+00,1565,547500,33.9006,35.6178
1079,El Metn,Land,0,0,2025-03-16 14:49:14.930369+00,1570,549500,33.9006,35.6178
1080,El Metn,Land,0,0,2025-03-16 14:49:15.040775+00,3135,1100000,33.9006,35.6178
1081,El Metn,Apartment,3,3,2025-03-16 14:49:15.135686+00,270,280000,33.9006,35.6178
1082,El Metn,House/Villa,4,5,2025-03-16 14:49:15.288161+00,650,1800000,33.9006,35.6178
1083,Batroun,Land,0,0,2025-03-16 14:49:15.446239+00,510,415000,34.2556,35.6586
1084,El Metn,Office,0,0,2025-03-16 14:49:15.604519+00,125,480000,33.9006,35.6178
1085,Jbeil,Land,0,0,2025-03-16 14:49:15.709753+00,3740,375000,34.1236,35.6455
1086,Jbeil,Apartment,3,3,2025-03-16 14:49:15.811636+00,120,120000,34.1236,35.6455
1087,El Metn,Apartment,3,4,2025-03-16 14:49:15.938388+00,180,380000,33.9006,35.6178
1088,Kesrouane,Apartment,3,3,2025-03-16 14:49:16.193421+00,180,320000,33.9808,35.6856
1089,Kesrouane,Land,0,0,2025-03-16 14:49:16.283584+00,1280,200000,33.9808,35.6856
1090,Kesrouane,Land,0,0,2025-03-16 14:49:16.384699+00,875,140000,33.9808,35.6856
1091,Batroun,Land,0,0,2025-03-16 14:49:16.485502+00,1826,800000,34.2556,35.6586
1092,Batroun,Land,0,0,2025-03-16 14:49:16.57352+00,1261,280000,34.2556,35.6586
1093,Beirut,Apartment,2,3,2025-03-16 14:49:16.671692+00,105,315000,33.8886,35.4955
1094,El Metn,Land,0,0,2025-03-16 14:49:16.765321+00,1208,4000000,33.9006,35.6178
1095,Jbeil,Land,0,0,2025-03-16 14:49:16.855016+00,2700,191000,34.1236,35.6455
1096,Jbeil,Land,0,0,2025-03-16 14:49:16.950562+00,1450,500000,34.1236,35.6455
1097,Kesrouane,Apartment,3,3,2025-03-16 14:49:17.039504+00,185,250000,33.9808,35.6856
1098,Kesrouane,Apartment,3,4,2025-03-16 14:49:17.12559+00,327,700000,33.9808,35.6856
1099,Jbeil,Shop,1,0,2025-03-16 14:49:17.215605+00,300,300000,34.1236,35.6455
1100,Jbeil,Land,0,0,2025-03-16 14:49:17.327735+00,2000,500000,34.1236,35.6455
1101,El Metn,Land,0,0,2025-03-16 14:49:17.422284+00,2130,4260000,33.9006,35.6178
1102,Jbeil,Apartment,3,2,2025-03-16 14:49:17.509576+00,150,155000,34.1236,35.6455
1103,Baabda,Land,0,0,2025-03-16 14:49:17.644474+00,1150,1725000,33.8333,35.5442
1104,Baabda,Land,0,0,2025-03-16 14:49:17.743065+00,1000,1500000,33.8333,35.5442
1105,Baabda,Land,0,0,2025-03-16 14:49:17.833471+00,1000,1500000,33.8333,35.5442
1106,Baabda,Land,0,0,2025-03-16 14:49:17.926102+00,1417,2125500,33.8333,35.5442
1107,Beirut,Apartment,4,4,2025-03-16 14:49:18.02543+00,350,650000,33.8886,35.4955
1108,Kesrouane,Chalet,2,2,2025-03-16 14:49:18.129681+00,110,225000,33.9808,35.6856
1109,El Metn,Apartment,3,3,2025-03-16 14:49:18.284047+00,180,277000,33.9006,35.6178
1110,El Metn,Apartment,3,3,2025-03-16 14:49:18.387134+00,220,300000,33.9006,35.6178
1111,Beirut,Apartment,3,3,2025-03-16 14:49:18.480298+00,340,800000,33.8886,35.4955
1112,Jbeil,Land,0,0,2025-03-16 14:49:18.570362+00,900,115000,34.1236,35.6455
1113,Kesrouane,Land,0,0,2025-03-16 14:49:18.675976+00,817,140000,33.9808,35.6856
1115,Jbeil,Office,1,0,2025-03-16 14:49:18.899703+00,93,93000,34.1236,35.6455
1116,El Metn,Office,1,0,2025-03-16 14:49:18.986402+00,180,185000,33.9006,35.6178
1117,El Metn,Office,1,0,2025-03-16 14:49:19.078984+00,255,285000,33.9006,35.6178
1118,El Metn,Office,1,0,2025-03-16 14:49:19.202692+00,90,145000,33.9006,35.6178
1119,Jbeil,House/Villa,3,3,2025-03-16 14:49:19.371086+00,250,375000,34.1236,35.6455
1120,Jbeil,Land,0,0,2025-03-16 14:49:19.467044+00,11620,290000,34.1236,35.6455
1121,Kesrouane,Chalet,1,1,2025-03-16 14:49:19.555451+00,70,195000,33.9808,35.6856
1122,El Metn,Apartment,3,4,2025-03-16 14:49:19.646423+00,250,270000,33.9006,35.6178
1123,Kesrouane,Apartment,3,3,2025-03-16 14:49:19.734496+00,214,200000,33.9808,35.6856
1124,Beirut,Apartment,4,4,2025-03-16 14:49:19.846027+00,350,2000000,33.8886,35.4955
1125,Jbeil,Apartment,2,2,2025-03-16 14:49:19.948412+00,105,95000,34.1236,35.6455
1126,El Metn,Factory,1,0,2025-03-16 14:49:20.052855+00,300,340000,33.9006,35.6178
1127,El Metn,Apartment,3,3,2025-03-16 14:49:20.151913+00,200,230000,33.9006,35.6178
1128,El Metn,Apartment,1,1,2025-03-16 14:49:20.253822+00,80,140000,33.9006,35.6178
1129,El Metn,Apartment,4,4,2025-03-16 14:49:20.347743+00,400,500000,33.9006,35.6178
1130,El Metn,Apartment,3,3,2025-03-16 14:49:20.877679+00,200,250000,33.9006,35.6178
1131,Kesrouane,Apartment,4,3,2025-03-16 14:49:21.003415+00,300,600000,33.9808,35.6856
1132,Jbeil,Apartment,2,2,2025-03-16 14:49:21.126783+00,110,100000,34.1236,35.6455
1133,Kesrouane,House/Villa,3,3,2025-03-16 14:49:21.350633+00,2000,3500000,33.9808,35.6856
1134,Kesrouane,Warehouse,1,0,2025-03-16 14:49:21.508665+00,165,80000,33.9808,35.6856
1135,Kesrouane,Land,0,0,2025-03-16 14:49:21.668062+00,840,300000,33.9808,35.6856
1136,El Metn,Warehouse,0,0,2025-03-16 14:49:21.82413+00,210,120000,33.9006,35.6178
1137,Kesrouane,Apartment,3,3,2025-03-16 14:49:21.979521+00,165,95000,33.9808,35.6856
1138,Beirut,Apartment,3,2,2025-03-16 14:49:22.488664+00,215,500000,33.8886,35.4955
1139,Beirut,Shop,1,0,2025-03-16 14:49:22.623034+00,217,270000,33.8886,35.4955
1140,El Metn,House/Villa,4,3,2025-03-16 14:49:22.721702+00,650,1200000,33.9006,35.6178
1141,Jbeil,Land,0,0,2025-03-16 14:49:22.841301+00,11000,500000,34.1236,35.6455
1142,El Metn,Apartment,4,4,2025-03-16 14:49:22.952544+00,225,280000,33.9006,35.6178
1143,Jbeil,Apartment,4,4,2025-03-16 14:49:23.123769+00,300,170000,34.1236,35.6455
1144,Baabda,Apartment,1,2,2025-03-16 14:49:23.27875+00,120,128000,33.8333,35.5442
1145,Kesrouane,Office,1,0,2025-03-16 14:49:23.424722+00,100,120000,33.9808,35.6856
1146,Jbeil,Apartment,3,3,2025-03-16 14:49:23.557742+00,148,150000,34.1236,35.6455
1147,Jbeil,Apartment,2,2,2025-03-16 14:49:23.688003+00,115,100000,34.1236,35.6455
1149,Jbeil,Apartment,3,3,2025-03-16 14:49:23.995149+00,140,125000,34.1236,35.6455
1150,El Metn,Land,0,0,2025-03-16 14:49:24.160199+00,790,950000,33.9006,35.6178
1151,Jbeil,Land,0,0,2025-03-16 14:49:24.307259+00,680,170000,34.1236,35.6455
1152,Kesrouane,Office,1,0,2025-03-16 14:49:24.44869+00,65,130000,33.9808,35.6856
1153,Baabda,Land,0,0,2025-03-16 14:49:24.600252+00,962,850000,33.8333,35.5442
1154,Beirut,Shop,1,0,2025-03-16 14:49:24.74166+00,400,2500000,33.8886,35.4955
1155,Beirut,Office,1,0,2025-03-16 14:49:24.885038+00,110,380000,33.8886,35.4955
1156,Beirut,Office,1,0,2025-03-16 14:49:25.065091+00,140,420000,33.8886,35.4955
1157,Beirut,Office,1,0,2025-03-16 14:49:25.214225+00,221,697000,33.8886,35.4955
1158,Beirut,Office,1,0,2025-03-16 14:49:25.367325+00,96,270000,33.8886,35.4955
1159,Baabda,Land,0,0,2025-03-16 14:49:25.516349+00,1078,1000000,33.8333,35.5442
1160,Jbeil,Apartment,3,3,2025-03-16 14:49:25.615511+00,210,200000,34.1236,35.6455
1161,Jbeil,Land,0,0,2025-03-16 14:49:25.762918+00,1220,450000,34.1236,35.6455
1162,Beirut,Land,0,0,2025-03-16 14:49:25.91157+00,1930,1000000,33.8886,35.4955
1163,Beirut,Apartment,2,2,2025-03-16 14:49:26.046317+00,120,480000,33.8886,35.4955
1164,Beirut,Apartment,3,3,2025-03-16 14:49:26.169839+00,280,500000,33.8886,35.4955
1165,Kesrouane,Chalet,2,2,2025-03-16 14:49:26.286054+00,125,70000,33.9808,35.6856
1166,Kesrouane,House/Villa,3,3,2025-03-16 14:49:26.43384+00,250,280000,33.9808,35.6856
1167,Beirut,Apartment,2,2,2025-03-16 14:49:26.580932+00,94,275000,33.8886,35.4955
1168,Jbeil,Apartment,3,2,2025-03-16 14:49:26.731796+00,125,100000,34.1236,35.6455
1169,El Metn,Shop,0,0,2025-03-16 14:49:26.890146+00,1600,3000000,33.9006,35.6178
1170,Beirut,Apartment,3,2,2025-03-16 14:49:27.050884+00,140,240000,33.8886,35.4955
1171,El Metn,Apartment,4,5,2025-03-16 14:49:27.202626+00,266,580000,33.9006,35.6178
1172,Kesrouane,Apartment,3,4,2025-03-16 14:49:27.339281+00,300,250000,33.9808,35.6856
1173,Jbeil,Land,0,0,2025-03-16 14:49:27.47468+00,2270,300000,34.1236,35.6455
1174,Beirut,Shop,1,0,2025-03-16 14:49:27.606481+00,500,980000,33.8886,35.4955
1175,Kesrouane,Apartment,4,4,2025-03-16 14:49:27.719511+00,300,420000,33.9808,35.6856
1176,El Metn,Apartment,2,2,2025-03-16 14:49:27.848921+00,100,160000,33.9006,35.6178
1177,Batroun,Apartment,2,2,2025-03-16 14:49:27.99519+00,112,135000,34.2556,35.6586
1178,Kesrouane,Land,0,0,2025-03-16 14:49:28.14176+00,1169,275000,33.9808,35.6856
1179,Baabda,Shop,1,0,2025-03-16 14:49:28.280054+00,100,440000,33.8333,35.5442
1180,El Metn,Land,0,0,2025-03-16 14:49:28.42344+00,900,1100000,33.9006,35.6178
