Address,Price,Type,Size,Bedrooms,Bathrooms
"Horsh Tabet, El Metn, Mount Lebanon","$24,000                         /Year",Shop,170 m²,1,N/A
"Naccache, El Metn, Mount Lebanon","$20,000                         /Year",House/Villa,217 m²,2,3
"Aoukar, El Metn, Mount Lebanon","$8,400                         /Year",Apartment,145 m²,3,3
"Dbayeh, El Metn, Mount Lebanon","$22,000                         /Year",Apartment,100 m²,1,2
"Antelias, El Metn, Mount Lebanon","$6,000                         /Year",Office,62 m²,1,N/A
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Shop,120 m²,1,N/A
"Aoukar, El Metn, Mount Lebanon","$10,200                         /Year",Apartment,110 m²,2,2
"Achrafieh, Beirut, Beirut","$40,000                         /Year",Office,473 m²,5,N/A
"Sin El Fil, El Metn, Mount Lebanon","$675,000                         /Year",Commercial Building,"4,500 m²",N/A,N/A
"Qartaboun, Jbeil, Mount Lebanon","$12,000                         /Year",Apartment,193 m²,2,3
"Horsh Tabet, El Metn, Mount Lebanon","$9,000                         /Year",Office,125 m²,1,N/A
"Horsh Tabet, El Metn, Mount Lebanon","$23,000                         /Year",Office,220 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$4,000                         /Year",Office,60 m²,1,N/A
"Furn El Chebbak, Baabda, Mount Lebanon","$30,000                         /Year",Office,320 m²,3,N/A
"Mkalles, El Metn, Mount Lebanon","$30,000                         /Year",Warehouse,265 m²,1,N/A
"Mkalles, El Metn, Mount Lebanon","$15,000                         /Year",Warehouse,174 m²,1,N/A
"Jisr El Bacha, El Metn, Mount Lebanon","$18,000                         /Year",Office,200 m²,3,N/A
"Antelias, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,180 m²,3,2
"Badaro, Beirut, Beirut","$18,000                         /Year",Shop,35 m²,1,N/A
"Mansourieh, El Metn, Mount Lebanon","$70,000                         /Year",Shop,900 m²,4,N/A
"Achrafieh, Beirut, Beirut","$7,200                         /Year",Shop,70 m²,1,N/A
"Elissar, El Metn, Mount Lebanon","$140,000                         /Year",Shop,530 m²,2,N/A
"Mkalles, El Metn, Mount Lebanon","$12,000                         /Year",Warehouse,100 m²,1,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,170 m²,3,3
"Achrafieh, Beirut, Beirut","$50,000                         /Year",Office,300 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$80,000                         /Year",Office,400 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$50,000                         /Year",Office,700 m²,N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$36,000                         /Year",Commercial Building,480 m²,N/A,N/A
"Down Town, Beirut, Beirut","$22,000                         /Year",Office,150 m²,1,N/A
"Achrafieh, Beirut, Beirut","$14,400                         /Year",Apartment,200 m²,3,2
"Adlieh, Beirut, Beirut","$12,000                         /Year",Office,120 m²,2,N/A
"Antelias, El Metn, Mount Lebanon","$60,000                         /Year",Shop,250 m²,1,N/A
"Antelias, El Metn, Mount Lebanon","$12,000                         /Year",Office,100 m²,1,N/A
"Mtayleb, El Metn, Mount Lebanon","$20,000                         /Year",Apartment,250 m²,4,3
"Down Town, Beirut, Beirut","$50,000                         /Year",Office,250 m²,N/A,N/A
"Monteverde, El Metn, Mount Lebanon","$9,600                         /Year",Office,40 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$9,600                         /Year",Warehouse,280 m²,1,N/A
"Adonis, Kesrouane, Mount Lebanon","$6,000                         /Year",Apartment,140 m²,3,2
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,140 m²,2,3
"Sin El Fil, El Metn, Mount Lebanon","$9,600                         /Year",Office,75 m²,1,N/A
"Jbeil, Jbeil, Mount Lebanon","$9,000                         /Year",Office,78 m²,1,N/A
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Shop,331 m²,2,N/A
"Achrafieh, Beirut, Beirut","$27,600                         /Year",Apartment,325 m²,2,3
"Achrafieh, Beirut, Beirut","$20,000                         /Year",Apartment,144 m²,2,3
"Bouchrieh, El Metn, Mount Lebanon","$12,000                         /Year",Office,75 m²,1,N/A
"Yarzeh, Baabda, Mount Lebanon","$30,000                         /Year",Apartment,450 m²,4,5
"Aamchit, Jbeil, Mount Lebanon","$18,000                         /Year",Warehouse,750 m²,N/A,N/A
"Dekweneh, El Metn, Mount Lebanon","$70,000                         /Year",Warehouse,"1,000 m²",N/A,N/A
"Dekweneh, El Metn, Mount Lebanon","$140,000                         /Year",Warehouse,"2,000 m²",N/A,N/A
"Jal el Dib, El Metn, Mount Lebanon","$11,400                         /Year",Apartment,190 m²,4,3
"Qornet El Hamra, El Metn, Mount Lebanon","$6,000                         /Year",Shop,35 m²,1,N/A
"Achrafieh, Beirut, Beirut","$20,000                         /Year",Commercial Building,120 m²,1,N/A
"Dbayeh, El Metn, Mount Lebanon","$24,600                         /Year",Office,123 m²,1,N/A
"Ain Aar, El Metn, Mount Lebanon","$13,200                         /Year",Apartment,275 m²,4,3
"Furn El Chebbak, Baabda, Mount Lebanon","$15,000                         /Year",Shop,80 m²,1,N/A
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,210 m²,4,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$12,000                         /Year",Office,129 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$6,000                         /Year",Office,47 m²,1,N/A
"Naccache, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,220 m²,3,4
"Achrafieh, Beirut, Beirut","$15,000                         /Year",Shop,156 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$60,000                         /Year",Warehouse,"1,700 m²",2,N/A
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Warehouse,650 m²,N/A,N/A
"Lehfed, Jbeil, Mount Lebanon","$19,200                         /Year",House/Villa,175 m²,4,4
"Sin El Fil, El Metn, Mount Lebanon","$75,000                         /Year",Office,380 m²,N/A,N/A
"Sin El Fil, El Metn, Mount Lebanon","$150,000                         /Year",Office,760 m²,N/A,N/A
"Jbeil, Jbeil, Mount Lebanon","$3,600                         /Year",Office,40 m²,1,N/A
"Achrafieh, Beirut, Beirut","$20,000                         /Year",Office,240 m²,2,N/A
"Bsalim, El Metn, Mount Lebanon","$10,800                         /Year",Apartment,165 m²,2,2
"Zalka, El Metn, Mount Lebanon","$10,800                         /Year",Apartment,210 m²,3,4
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,220 m²,3,4
"Achrafieh, Beirut, Beirut","$9,000                         /Year",Office,100 m²,2,N/A
"Achrafieh, Beirut, Beirut","$160,000                         /Year",House/Villa,170 m²,1,N/A
"Aamchit, Jbeil, Mount Lebanon","$7,200                         /Year",Apartment,110 m²,1,1
"Jounieh, Kesrouane, Mount Lebanon","$48,000                         /Year",Shop,200 m²,1,N/A
"Badaro, Beirut, Beirut","$9,600                         /Year",Office,100 m²,1,N/A
"Achrafieh, Beirut, Beirut","$12,000                         /Year",Apartment,120 m²,2,2
"Shayle, Kesrouane, Mount Lebanon","$24,000                         /Year",Apartment,400 m²,5,3
"Achrafieh, Beirut, Beirut","$42,000                         /Year",Shop,150 m²,N/A,N/A
"Down Town, Beirut, Beirut","$50,000                         /Year",Office,400 m²,2,N/A
"Down Town, Beirut, Beirut","$31,200                         /Year",Office,208 m²,1,N/A
"Down Town, Beirut, Beirut","$90,000                         /Year",Office,600 m²,2,N/A
"Down Town, Beirut, Beirut","$150,000                         /Year",Office,"1,000 m²",3,N/A
"Jbeil, Jbeil, Mount Lebanon","$9,000                         /Year",Warehouse,400 m²,1,N/A
"Down Town, Beirut, Beirut","$29,700                         /Year",Shop,67 m²,1,N/A
"Ain Saadeh, El Metn, Mount Lebanon","$36,000                         /Year",Apartment,600 m²,6,6
"Badaro, Beirut, Beirut","$24,000                         /Year",Office,175 m²,2,N/A
"Badaro, Beirut, Beirut","$18,000                         /Year",Office,160 m²,2,N/A
"Dbayeh, El Metn, Mount Lebanon","$150,000                         /Year",Office,"1,000 m²",N/A,N/A
"Dbayeh, El Metn, Mount Lebanon","$140,000                         /Year",Office,700 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$36,000                         /Year",Shop,260 m²,N/A,N/A
"Bikfaya, El Metn, Mount Lebanon","$18,000                         /Year",Land,"1,072 m²",N/A,N/A
"Achrafieh, Beirut, Beirut","$80,000                         /Year",Office,390 m²,2,N/A
"Achrafieh, Beirut, Beirut","$195,000                         /Year",Office,650 m²,2,N/A
"Halat, Jbeil, Mount Lebanon","$9,000                         /Year",Shop,100 m²,1,N/A
"Achrafieh, Beirut, Beirut","$32,000                         /Year",Apartment,350 m²,4,4
"Baabda, Baabda, Mount Lebanon","$44,000                         /Year",House/Villa,280 m²,3,4
"Haret Sakher, Kesrouane, Mount Lebanon","$12,000                         /Year",Office,200 m²,2,N/A
"Aamchit, Jbeil, Mount Lebanon","$5,200                         /Year",Apartment,150 m²,2,2
"kfarhbeib, Kesrouane, Mount Lebanon","$9,000                         /Year",Apartment,220 m²,3,4
"Haret Sakher, Kesrouane, Mount Lebanon","$3,600                         /Year",Chalet,50 m²,1,1
"Horsh Tabet, El Metn, Mount Lebanon","$24,000                         /Year",Office,70 m²,N/A,N/A
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,218 m²,3,3
"Jounieh, Kesrouane, Mount Lebanon","$75,000                         /Year",Office,350 m²,2,N/A
"Down Town, Beirut, Beirut","$15,500                         /Year",Shop,34 m²,1,N/A
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Office,200 m²,3,N/A
"Hazmieh, Baabda, Mount Lebanon","$9,000                         /Year",Apartment,250 m²,3,3
"Sarba, Kesrouane, Mount Lebanon","$15,000                         /Year",Apartment,400 m²,4,5
"Achrafieh, Beirut, Beirut","$24,000                         /Year",Apartment,100 m²,1,2
"Aamchit, Jbeil, Mount Lebanon","$6,500                         /Year",Apartment,160 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$12,000                         /Year",Shop,266 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$9,600                         /Year",Shop,175 m²,1,N/A
"Beit el Chaar, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,250 m²,3,3
"Zouk Mikael, Kesrouane, Mount Lebanon","$9,000                         /Year",Apartment,210 m²,3,3
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$7,200                         /Year",Office,58 m²,1,N/A
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$18,000                         /Year",Office,250 m²,2,N/A
"Achrafieh, Beirut, Beirut","$10,000                         /Year",Office,130 m²,1,N/A
"Achrafieh, Beirut, Beirut","$9,000                         /Year",Office,90 m²,2,N/A
"Achrafieh, Beirut, Beirut","$10,000                         /Year",Office,120 m²,1,N/A
"Achrafieh, Beirut, Beirut","$15,000                         /Year",Apartment,150 m²,3,3
"Jdeideh, El Metn, Mount Lebanon","$8,400                         /Year",Office,55 m²,1,N/A
"Achrafieh, Beirut, Beirut","$30,000                         /Year",Apartment,500 m²,4,4
"Zouk Mosbeh, Kesrouane, Mount Lebanon","$18,000                         /Year",Shop,200 m²,2,N/A
"Jbeil, Jbeil, Mount Lebanon","$4,600                         /Year",Office,40 m²,1,N/A
"Mazraat Yachouh, El Metn, Mount Lebanon","$12,000                         /Year",Warehouse,400 m²,1,N/A
"Mazraat Yachouh, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,330 m²,3,3
"Achrafieh, Beirut, Beirut","$12,000                         /Year",Apartment,100 m²,2,2
"Sahel Alma, Kesrouane, Mount Lebanon","$14,400                         /Year",Apartment,260 m²,3,4
"Jbeil, Jbeil, Mount Lebanon","$6,000                         /Year",Office,85 m²,2,N/A
"Horsh Tabet, El Metn, Mount Lebanon","$48,000                         /Year",Apartment,420 m²,3,6
"Achrafieh, Beirut, Beirut","$7,200                         /Year",Apartment,35 m²,1,1
"Aamchit, Jbeil, Mount Lebanon","$7,200                         /Year",Chalet,100 m²,2,1
"Ain Saadeh, El Metn, Mount Lebanon","$11,400                         /Year",Apartment,180 m²,3,3
"Achrafieh, Beirut, Beirut","$18,000                         /Year",Apartment,240 m²,3,3
"Antelias, El Metn, Mount Lebanon","$120,000                         /Year",Shop,940 m²,2,N/A
"Hboub, Jbeil, Mount Lebanon","$7,200                         /Year",Apartment,180 m²,3,3
"Nahr El Mot, El Metn, Mount Lebanon","$9,600                         /Year",Office,75 m²,1,N/A
"Nahr El Mot, El Metn, Mount Lebanon","$60,000                         /Year",Warehouse,"1,200 m²",N/A,N/A
"Kaslik, Kesrouane, Mount Lebanon","$14,400                         /Year",Shop,160 m²,2,N/A
"Sarba, Kesrouane, Mount Lebanon","$24,000                         /Year",Office,300 m²,3,N/A
"Mastita, Jbeil, Mount Lebanon","$30,000                         /Year",House/Villa,"1,000 m²",5,6
"Hazmieh, Baabda, Mount Lebanon","$117,000                         /Year",Office,650 m²,N/A,N/A
"Sin El Fil, El Metn, Mount Lebanon","$36,000                         /Year",Office,375 m²,3,N/A
"Hazmieh, Baabda, Mount Lebanon","$78,000                         /Year",Office,450 m²,4,N/A
"Jounieh, Kesrouane, Mount Lebanon","$7,500                         /Year",Office,75 m²,1,N/A
"Jounieh, Kesrouane, Mount Lebanon","$6,000                         /Year",Office,40 m²,1,N/A
"Antelias, El Metn, Mount Lebanon","$5,400                         /Year",Office,110 m²,3,1
"Antelias, El Metn, Mount Lebanon","$4,800                         /Year",Office,100 m²,3,1
"Jbeil, Jbeil, Mount Lebanon","$9,000                         /Year",Office,120 m²,2,N/A
"Jbeil, Jbeil, Mount Lebanon","$75,000                         /Year",Shop,"1,400 m²",N/A,N/A
"Zalka, El Metn, Mount Lebanon","$9,000                         /Year",Office,83 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$4,800                         /Year",Office,40 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$8,400                         /Year",Office,135 m²,1,N/A
"Berj Hammoud, El Metn, Mount Lebanon","$75,000                         /Year",Office,447 m²,N/A,N/A
"Bsalim, El Metn, Mount Lebanon","$50,000                         /Year",Warehouse,862 m²,5,N/A
"Zalka, El Metn, Mount Lebanon","$60,000                         /Year",Shop,588 m²,2,N/A
"Dbayeh, El Metn, Mount Lebanon","$90,000                         /Year",Land,980 m²,N/A,N/A
"Zalka, El Metn, Mount Lebanon","$19,000                         /Year",Land,942 m²,N/A,N/A
"Sarba, Kesrouane, Mount Lebanon","$36,000                         /Year",Shop,200 m²,1,N/A
"Kaslik, Kesrouane, Mount Lebanon","$15,000                         /Year",Shop,50 m²,1,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$14,400                         /Year",Apartment,230 m²,3,4
"Bsalim, El Metn, Mount Lebanon","$70,000                         /Year",House/Villa,900 m²,4,6
"Dora, El Metn, Mount Lebanon","$60,000                         /Year",Office,800 m²,N/A,N/A
"Mezher, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,220 m²,3,3
"Zalka, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,170 m²,3,3
"Aoukar, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,175 m²,3,3
"Naccache, El Metn, Mount Lebanon","$18,000                         /Year",Apartment,170 m²,3,3
"Antelias, El Metn, Mount Lebanon","$17,400                         /Year",Apartment,230 m²,3,3
"Jdeideh, El Metn, Mount Lebanon","$7,200                         /Year",Office,171 m²,2,N/A
"Jbeil, Jbeil, Mount Lebanon","$6,000                         /Year",Apartment,135 m²,2,2
"Tabarja, Kesrouane, Mount Lebanon","$7,000                         /Year",Chalet,45 m²,1,1
"Antelias, El Metn, Mount Lebanon","$30,000                         /Year",Office,155 m²,1,N/A
"Rabweh, El Metn, Mount Lebanon","$9,600                         /Year",Apartment,170 m²,3,3
"Hazmieh, Baabda, Mount Lebanon","$70,000                         /Year",Office,500 m²,N/A,N/A
"Sahel Alma, Kesrouane, Mount Lebanon","$9,000                         /Year",Apartment,230 m²,3,4
"Bouchrieh, El Metn, Mount Lebanon","$12,000                         /Year",Office,120 m²,1,N/A
"Dekweneh, El Metn, Mount Lebanon","$7,500                         /Year",Office,75 m²,1,N/A
"Zalka, El Metn, Mount Lebanon","$12,000                         /Year",Apartment,153 m²,3,3
"Bouchrieh, El Metn, Mount Lebanon","$11,400                         /Year",Office,75 m²,1,N/A
"Sarba, Kesrouane, Mount Lebanon","$42,000                         /Year",Shop,425 m²,1,N/A
"Dbayeh, El Metn, Mount Lebanon","$65,000                         /Year",Office,425 m²,6,N/A
"Dbayeh, El Metn, Mount Lebanon","$60,000                         /Year",Warehouse,645 m²,4,N/A
"Rabieh, El Metn, Mount Lebanon","$22,000                         /Year",Apartment,330 m²,3,5
"Baabdat, El Metn, Mount Lebanon","$60,000                         /Year",House/Villa,600 m²,4,6
"Jal el Dib, El Metn, Mount Lebanon","$20,100                         /Year",Office,134 m²,1,N/A
"Jal el Dib, El Metn, Mount Lebanon","$16,500                         /Year",Office,110 m²,1,N/A
"Jal el Dib, El Metn, Mount Lebanon","$13,800                         /Year",Office,92 m²,1,N/A
"Mtayleb, El Metn, Mount Lebanon","$22,000                         /Year",Apartment,230 m²,3,3
"Sin El Fil, El Metn, Mount Lebanon","$60,000                         /Year",Office,350 m²,2,N/A
"Dbayeh, El Metn, Mount Lebanon","$100,000                         /Year",House/Villa,625 m²,6,4
"Bsalim, El Metn, Mount Lebanon","$36,000                         /Year",Apartment,240 m²,3,3
"Broumana, El Metn, Mount Lebanon","$35,000                         /Year",Apartment,450 m²,4,6
"Hazmieh, Baabda, Mount Lebanon","$300,000                         /Year",Residential Building,"2,250 m²",N/A,N/A
"Jal el Dib, El Metn, Mount Lebanon","$63,000                         /Year",Office,360 m²,1,N/A
"Naccache, El Metn, Mount Lebanon","$120,000                         /Year",Land,"2,127 m²",N/A,N/A
