Address,Price $,Size m²,Bedrooms,Bathrooms,Furnished
"Broummana, El Metn, Mount Lebanon",250000,213,2,3,no
"Broummana, El Metn, Mount Lebanon",315000,350,3,3,no
"Monsef, Jbeil, Mount Lebanon",750000,3735,N/A,N/A,no
"Monsef, Jbeil, Mount Lebanon",270000,1080,N/A,N/A,no
"Mazraat Yachouh, El Metn, Mount Lebanon",215000,170,3,3,no
"Mazraat Yachouh, El Metn, Mount Lebanon",250000,330,3,4,no
"sursock, Beirut, Beirut",990000,360,3,5,no
"Achrafieh, Beirut, Beirut",650000,280,3,5,no
"Dam Wa Farz, Tripoli, North",205000,145,2,2,yes
"Dam Wa Farz, Tripoli, North",200000,160,3,3,no
"Tarchich, Baabda, Mount Lebanon",65000,1600,N/A,N/A,no
"Bsalim, El Metn, Mount Lebanon",1500000,1139,N/A,N/A,no
"Achrafieh, Beirut, Beirut",850000,300,3,5,yes
"Achrafieh, Beirut, Beirut",2300000,500,4,6,partly
"Mar Chaaya, El Metn, Mount Lebanon",590000,347,3,4,no
"Kornet Chehwan, El Metn, Mount Lebanon",1000000,800,4,7,no
"Achrafieh, Beirut, Beirut",600000,165,3,3,no
"Achrafieh, Beirut, Beirut",320000,120,2,2,no
"Achrafieh, Beirut, Beirut",290000,135,2,2,no
"Achrafieh, Beirut, Beirut",1050000,326,3,4,no
"Achrafieh, Beirut, Beirut",325000,100,2,2,yes
"Ain Anoub, Aley, Mount Lebanon",67000,110,2,2,no
"Kahale, Aley, Mount Lebanon",11000000,81123,N/A,N/A,no
"Naqqache, El Metn, Mount Lebanon",155000,145,3,3,yes
"Achrafieh, Beirut, Beirut",1050000,200,3,3,yes
"Achrafieh, Beirut, Beirut",250000,175,2,2,no
"Ain Saadeh, El Metn, Mount Lebanon",549999,380,3,6,partly
"Dbayeh, El Metn, Mount Lebanon",245000,200,4,4,yes
"Ajaltoun, Kesrouane, Mount Lebanon",215000,240,4,4,yes
"Jal el Dib, El Metn, Mount Lebanon",100000,130,2,2,yes
"Adonis, Kesrouane, Mount Lebanon",54999,50,1,1,yes
"Adonis, Kesrouane, Mount Lebanon",114999,150,3,2,no
"Achrafieh, Beirut, Beirut",700000,265,4,4,yes
"Rabweh, El Metn, Mount Lebanon",95000,110,2,2,no
"Fanar, El Metn, Mount Lebanon",180000,200,3,4,no
"Achrafieh, Beirut, Beirut",500000,170,2,3,no
"Achrafieh, Beirut, Beirut",570000,200,3,3,no
"Achrafieh, Beirut, Beirut",220000,125,2,2,no
"Rabieh, El Metn, Mount Lebanon",1299999,500,4,6,yes
"Achrafieh, Beirut, Beirut",450000,151,2,3,no
"Ain Saadeh, El Metn, Mount Lebanon",270000,260,3,4,yes
"Adlieh, Beirut, Beirut",227499,85,1,2,no
"Beit Meri, El Metn, Mount Lebanon",150410,89,1,1,no
"Boutchay, Baabda, Mount Lebanon",185000,280,3,3,no
"Boutchay, Baabda, Mount Lebanon",180000,140,2,3,no
"Dahr El Souane, El Metn, Mount Lebanon",450000,350,3,5,no
"Halat, Jbeil, Mount Lebanon",330000,930,N/A,N/A,no
"Halat, Jbeil, Mount Lebanon",400000,1188,N/A,N/A,no
"Mar Mikhael, Beirut, Beirut",530000,145,2,3,no
"Achrafieh, Beirut, Beirut",375000,130,2,2,yes
"Rabieh, El Metn, Mount Lebanon",899999,325,3,5,partly
"Mansourieh, El Metn, Mount Lebanon",849999,430,2,4,partly
"Beit Meri, El Metn, Mount Lebanon",148630,89,2,1,no
"Ain Saadeh, El Metn, Mount Lebanon",250120,149,3,3,no
"Baabda, Baabda, Mount Lebanon",645000,350,4,5,no
"Nowayri, Beirut, Beirut",300000,160,3,3,no
"Naqqache, El Metn, Mount Lebanon",170000,135,2,2,no
"Ain Aalaq, El Metn, Mount Lebanon",225000,220,2,2,no
"Ain Aalaq, El Metn, Mount Lebanon",215000,185,2,2,no
"Ain Aalaq, El Metn, Mount Lebanon",215000,188,2,2,no
"Ain Aalaq, El Metn, Mount Lebanon",250000,270,2,2,no
"Ain Aalaq, El Metn, Mount Lebanon",215000,236,2,2,no
"Ain Aalaq, El Metn, Mount Lebanon",210000,230,2,2,no
"Sin El Fil, El Metn, Mount Lebanon",549999,340,7,4,yes
"Sabtiyeh, El Metn, Mount Lebanon",389999,260,4,4,yes
"Mazraat Yachouh, El Metn, Mount Lebanon",150000,155,3,2,no
"Mazraat Yachouh, El Metn, Mount Lebanon",190000,155,3,2,no
"Beit El Kikko, El Metn, Mount Lebanon",350000,400,4,5,no
"Boutchay, Baabda, Mount Lebanon",190000,205,3,4,no
"Sin El Fil, El Metn, Mount Lebanon",209999,170,3,2,yes
"Broummana, El Metn, Mount Lebanon",249999,175,2,4,no
"Achrafieh, Beirut, Beirut",368500,67,1,1,no
"Bsalim, El Metn, Mount Lebanon",260000,525,5,7,no
"Zouk Mikael, Kesrouane, Mount Lebanon",169999,180,3,4,no
"Mazraat Yachouh, El Metn, Mount Lebanon",237500,190,3,4,no
"Mazraat Yachouh, El Metn, Mount Lebanon",250000,200,3,4,no
"Mansourieh, El Metn, Mount Lebanon",109999,100,2,2,yes
"Achrafieh, Beirut, Beirut",240000,150,3,3,no
"Achrafieh, Beirut, Beirut",1000000,400,3,4,no
"Mazraat Yachouh, El Metn, Mount Lebanon",312500,250,4,5,no
"Achrafieh, Beirut, Beirut",300000,184,3,3,no
"Boutchay, Baabda, Mount Lebanon",200000,165,3,4,no
"Mansourieh, El Metn, Mount Lebanon",199999,180,3,4,no
"Jdeideh, El Metn, Mount Lebanon",185000,155,3,2,no
"Naqqache, El Metn, Mount Lebanon",185000,125,2,3,no
"Naqqache, El Metn, Mount Lebanon",380000,250,4,4,no
"Ras El Nabeh, Beirut, Beirut",1099999,450,4,6,no
"Achrafieh, Beirut, Beirut",130000,90,3,3,yes
"Bhamdoun Al Mhatta, Aley, Mount Lebanon",3999999,1000,8,8,yes
"Jnah, Beirut, Beirut",725000,350,3,5,no
"Mtayleb, El Metn, Mount Lebanon",340000,210,3,3,yes
"Mtayleb, El Metn, Mount Lebanon",385000,230,3,3,no
"Sahel Alma, Kesrouane, Mount Lebanon",359999,360,4,5,yes
"Hazmieh, Baabda, Mount Lebanon",164999,95,2,2,no
"Jnah, Beirut, Beirut",1550000,700,4,7,no
"Jnah, Beirut, Beirut",900000,225,3,5,no
"Jnah, Beirut, Beirut",950000,245,3,5,no
"Jnah, Beirut, Beirut",1050000,310,4,6,no
"Achrafieh, Beirut, Beirut",949999,285,3,5,no
"Bsalim, El Metn, Mount Lebanon",420000,300,3,4,no
"Monteverde, El Metn, Mount Lebanon",579999,250,4,6,no
"Mansourieh, El Metn, Mount Lebanon",149999,115,2,2,yes
"Achrafieh, Beirut, Beirut",280000,135,2,2,no
"Achrafieh, Beirut, Beirut",250000,120,2,2,no
"Ain Saadeh, El Metn, Mount Lebanon",219999,195,3,4,no
"Badaro, Beirut, Beirut",630000,215,3,4,no
"Sarba (Kesrouane), Kesrouane, Mount Lebanon",144999,210,3,2,no
"Kornet Chehwan, El Metn, Mount Lebanon",280000,145,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",290000,150,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",300000,145,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",315000,150,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",345000,165,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",300000,165,3,3,no
"Beit Meri, El Metn, Mount Lebanon",349999,150,2,4,no
"Achrafieh, Beirut, Beirut",500000,110,2,2,yes
"Charles Malek, Beirut, Beirut",650000,200,3,3,yes
"Dbayeh, El Metn, Mount Lebanon",295000,300,4,4,yes
"Achrafieh, Beirut, Beirut",1900000,550,5,7,no
"Achrafieh, Beirut, Beirut",440000,180,3,4,yes
"Broummana, El Metn, Mount Lebanon",500000,1200,N/A,N/A,no
"Bikfaiya, El Metn, Mount Lebanon",350000,3150,N/A,N/A,no
"Baabdat, El Metn, Mount Lebanon",349999,185,3,4,no
"Beit El Kikko, El Metn, Mount Lebanon",649999,1300,N/A,N/A,no
"El Biyada, El Metn, Mount Lebanon",674999,390,3,5,no
"Faraya, Kesrouane, Mount Lebanon",267000,665,N/A,N/A,no
"Zeitoun, Kesrouane, Mount Lebanon",100000,120,2,2,partly
"Baabdat, El Metn, Mount Lebanon",424999,350,4,6,no
"Mansourieh, El Metn, Mount Lebanon",249999,200,3,2,partly
"Dbayeh, El Metn, Mount Lebanon",250000,175,3,3,no
"Dbayeh, El Metn, Mount Lebanon",545000,177,3,4,yes
"Baabda, Baabda, Mount Lebanon",690000,315,3,5,no
"Baabda, Baabda, Mount Lebanon",650000,295,3,5,no
"Braij, Jbeil, Mount Lebanon",120000,135,3,3,no
"Rabieh, El Metn, Mount Lebanon",375000,228,3,4,no
"Achrafieh, Beirut, Beirut",1199999,575,3,6,no
"Adma, Kesrouane, Mount Lebanon",199999,180,3,4,yes
"Achrafieh, Beirut, Beirut",600000,200,3,4,yes
"Achrafieh, Beirut, Beirut",724999,265,3,4,no
"Bikfaiya, El Metn, Mount Lebanon",500000,560,6,6,partly
"Dahr El Souane, El Metn, Mount Lebanon",280000,185,3,4,no
"Sassine, Beirut, Beirut",990000,450,3,4,no
"Achrafieh, Beirut, Beirut",1500000,750,3,5,yes
"Nowayri, Beirut, Beirut",195000,150,3,3,no
"Mtayleb, El Metn, Mount Lebanon",750000,1000,N/A,N/A,no
"Ras El Nabeh, Beirut, Beirut",85000,58,1,1,no
"Baabdat, El Metn, Mount Lebanon",2000000,1475,6,6,yes
"Faraya, Kesrouane, Mount Lebanon",89999,65,1,1,yes
"Faraya, Kesrouane, Mount Lebanon",99999,75,2,1,yes
"Horch Tabet, El Metn, Mount Lebanon",899999,385,3,5,no
"Haret Sakher, Kesrouane, Mount Lebanon",430000,310,5,3,no
"Haret Sakher, Kesrouane, Mount Lebanon",260000,165,3,3,partly
"Haret Sakher, Kesrouane, Mount Lebanon",250000,145,3,3,partly
"Aayroun, El Metn, Mount Lebanon",900000,6000,N/A,N/A,no
"Achrafieh, Beirut, Beirut",450000,145,2,2,no
"Beit el Chaar, El Metn, Mount Lebanon",129999,145,2,2,no
"Achrafieh, Beirut, Beirut",450000,151,2,3,no
"Verdun, Beirut, Beirut",1800000,800,5,7,yes
"Mtein, El Metn, Mount Lebanon",280000,3300,N/A,N/A,no
"Braij, Jbeil, Mount Lebanon",170000,150,3,3,no
"Yarzeh, Baabda, Mount Lebanon",999999,430,3,5,no
"Monteverde, El Metn, Mount Lebanon",648000,360,4,5,no
"Monteverde, El Metn, Mount Lebanon",600000,334,4,4,no
"Monteverde, El Metn, Mount Lebanon",560000,312,4,4,no
"Monteverde, El Metn, Mount Lebanon",426000,259,4,4,no
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",215000,135,3,2,no
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",170000,115,2,2,no
"Down Town, Beirut, Beirut",4999999,600,5,6,yes
"Achrafieh, Beirut, Beirut",600000,173,2,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",200000,105,2,2,no
"Kornet Chehwan, El Metn, Mount Lebanon",200000,105,2,2,no
"Manara (Beirut), Beirut, Beirut",900000,275,4,6,yes
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",134999,160,2,2,no
"Aaraiya, Baabda, Mount Lebanon",389999,390,5,5,no
"Beit Meri, El Metn, Mount Lebanon",299999,190,3,4,no
"Tabarja, Kesrouane, Mount Lebanon",600000,202,3,5,yes
"Yarzeh, Baabda, Mount Lebanon",742000,270,4,4,no
"Yarzeh, Baabda, Mount Lebanon",380000,320,4,5,partly
"Yarzeh, Baabda, Mount Lebanon",1200000,500,4,7,partly
"Monteverde, El Metn, Mount Lebanon",900000,425,3,5,partly
"Yarzeh, Baabda, Mount Lebanon",670000,310,4,6,yes
"Achrafieh, Beirut, Beirut",105000,60,1,1,yes
"Mansourieh, El Metn, Mount Lebanon",320000,170,2,2,no
"Mansourieh, El Metn, Mount Lebanon",290000,160,2,3,no
"Mtein, El Metn, Mount Lebanon",175000,1315,N/A,N/A,no
"Kornet Chehwan, El Metn, Mount Lebanon",130000,105,2,2,no
"Baabda, Baabda, Mount Lebanon",600000,260,3,5,partly
"Dbayeh, El Metn, Mount Lebanon",294999,300,4,4,no
"Sahel Alma, Kesrouane, Mount Lebanon",550000,270,3,3,partly
"Achrafieh, Beirut, Beirut",1800000,320,2,3,yes
"Mansourieh, El Metn, Mount Lebanon",290000,160,3,4,no
"Mtayleb, El Metn, Mount Lebanon",400000,230,3,3,no
"Beit el Chaar, El Metn, Mount Lebanon",300000,200,3,4,no
"Ain Anoub, Aley, Mount Lebanon",130000,180,3,3,no
"Bchamoun, Aley, Mount Lebanon",110000,125,2,2,no
"Mtayleb, El Metn, Mount Lebanon",245000,220,3,3,no
"Kornet Chehwan, El Metn, Mount Lebanon",100000,105,2,2,no
"Kornet Chehwan, El Metn, Mount Lebanon",125000,105,2,2,no
"Jnah, Beirut, Beirut",1250000,375,3,5,no
"Falougha, Baabda, Mount Lebanon",70000,500,N/A,N/A,no
"Ras El Nabeh, Beirut, Beirut",330000,170,3,4,no
"Kfarhbab, Kesrouane, Mount Lebanon",234999,260,3,4,yes
"Achrafieh, Beirut, Beirut",399999,175,3,4,no
"Rawche, Beirut, Beirut",3499999,535,4,6,no
"Rawche, Beirut, Beirut",3199999,600,4,6,no
"Rawche, Beirut, Beirut",3499999,420,4,4,yes
"Faraya, Kesrouane, Mount Lebanon",850000,384,3,2,no
"Baabdat, El Metn, Mount Lebanon",424999,350,5,7,no
"Baabdat, El Metn, Mount Lebanon",349999,205,3,5,no
"Baabdat, El Metn, Mount Lebanon",324999,205,3,5,no
"Ras Osta, Jbeil, Mount Lebanon",105000,115,2,2,partly
"Ras Osta, Jbeil, Mount Lebanon",100000,190,4,4,no
"Hazmieh, Baabda, Mount Lebanon",219999,125,2,3,no
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",825000,550,N/A,N/A,no
"Achrafieh, Beirut, Beirut",1500000,335,4,4,no
"Yarzeh, Baabda, Mount Lebanon",742000,265,3,4,no
"Mar Roukoz, El Metn, Mount Lebanon",104999,100,2,2,yes
"Bsalim, El Metn, Mount Lebanon",300000,225,3,4,no
"Mezher, El Metn, Mount Lebanon",180000,140,3,4,yes
"Bharsaf, El Metn, Mount Lebanon",750000,528,4,4,no
"Baabdat, El Metn, Mount Lebanon",330000,200,3,3,yes
"Jal el Dib, El Metn, Mount Lebanon",250000,170,3,4,no
"Sahel Alma, Kesrouane, Mount Lebanon",378000,180,3,3,no
"Faraya, Kesrouane, Mount Lebanon",320000,184,2,4,yes
"Sahel Alma, Kesrouane, Mount Lebanon",259999,280,4,6,no
"Faraya, Kesrouane, Mount Lebanon",350000,257,2,3,yes
"Ouyoun Al Simen, Kesrouane, Mount Lebanon",200000,80,2,2,yes
"Halat, Jbeil, Mount Lebanon",130000,140,2,2,no
"Aannaya, Jbeil, Mount Lebanon",320000,310,2,4,no
"Monteverde, El Metn, Mount Lebanon",430000,260,3,4,yes
"Yarzeh, Baabda, Mount Lebanon",500000,248,3,5,no
"Jouret Al Ballout, El Metn, Mount Lebanon",134999,140,3,2,no
"Gemayzeh, Beirut, Beirut",1000000,310,4,3,no
"Rabieh, El Metn, Mount Lebanon",850000,345,4,5,no
"sursock, Beirut, Beirut",1500000,335,4,4,no
"Yarzeh, Baabda, Mount Lebanon",300000,152,3,4,no
"Mtayleb, El Metn, Mount Lebanon",175000,170,3,2,yes
"Aannaya, Jbeil, Mount Lebanon",370000,375,2,4,partly
"Sabtiyeh, El Metn, Mount Lebanon",133000,167,3,2,no
"Antelias, El Metn, Mount Lebanon",325000,185,3,4,no
"Ramlet al-Baydah, Beirut, Beirut",2200000,400,3,6,no
"Dik El Mehdi, El Metn, Mount Lebanon",160000,125,3,3,no
"Faqra, Kesrouane, Mount Lebanon",360000,130,2,2,no
"Achrafieh, Beirut, Beirut",300000,205,3,2,yes
"Zalka, El Metn, Mount Lebanon",194999,135,3,3,no
"Faqra, Kesrouane, Mount Lebanon",240000,80,2,2,yes
"Salim Slam, Beirut, Beirut",120000,100,2,1,no
"Aannaya, Jbeil, Mount Lebanon",110000,100,2,2,no
"Hazmieh, Baabda, Mount Lebanon",395000,260,3,5,no
"Aannaya, Jbeil, Mount Lebanon",170000,137,2,2,no
"Aannaya, Jbeil, Mount Lebanon",155000,123,2,2,no
"Aannaya, Jbeil, Mount Lebanon",85000,100,2,2,yes
"Biaqout, El Metn, Mount Lebanon",220000,217,3,3,no
"Achrafieh, Beirut, Beirut",425000,155,2,2,no
"Dbayeh, El Metn, Mount Lebanon",1150000,246,2,4,yes
"Aannaya, Jbeil, Mount Lebanon",160000,130,2,2,no
"Blat, Jbeil, Mount Lebanon",138000,100,2,2,yes
"Jnah, Beirut, Beirut",650000,300,3,5,no
"Aannaya, Jbeil, Mount Lebanon",110000,100,2,2,no
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",219999,250,2,2,no
"Ain Saadeh, El Metn, Mount Lebanon",889999,709,5,5,no
"Ain Saadeh, El Metn, Mount Lebanon",449999,210,3,4,no
"Saifi, Beirut, Beirut",600000,140,2,3,yes
"Sahel Alma, Kesrouane, Mount Lebanon",450000,550,7,8,no
"Broummana, El Metn, Mount Lebanon",380000,360,5,5,no
"Broummana, El Metn, Mount Lebanon",219999,150,3,4,no
"Broummana, El Metn, Mount Lebanon",389999,300,3,4,no
"Mar Chaaya, El Metn, Mount Lebanon",429999,185,3,4,yes
"Aaoukar, El Metn, Mount Lebanon",297000,220,3,3,yes
"Faraya, Kesrouane, Mount Lebanon",350000,154,2,3,yes
"Rabieh, El Metn, Mount Lebanon",750000,480,3,4,no
"El Biyada, El Metn, Mount Lebanon",550000,310,4,4,no
"Rabieh, El Metn, Mount Lebanon",600000,240,3,4,no
"Achrafieh, Beirut, Beirut",350000,165,3,3,yes
"Dbayeh, El Metn, Mount Lebanon",2000000,330,3,4,yes
"Dbayeh, El Metn, Mount Lebanon",1870000,330,3,4,no
"Dbayeh, El Metn, Mount Lebanon",1300000,330,3,4,no
"Kornet Chehwan, El Metn, Mount Lebanon",890000,1780,N/A,N/A,no
"Kornet Chehwan, El Metn, Mount Lebanon",1640000,3285,N/A,N/A,no
"Kornet Chehwan, El Metn, Mount Lebanon",1835000,3669,N/A,N/A,no
"Achrafieh, Beirut, Beirut",220000,140,2,2,no
"Achrafieh, Beirut, Beirut",320000,220,3,2,no
"Achrafieh, Beirut, Beirut",1500000,400,4,5,no
"Sehayleh, Kesrouane, Mount Lebanon",89999,100,2,2,no
"Zouk Mosbeh, Kesrouane, Mount Lebanon",84999,100,2,2,no
"Ain Saadeh, El Metn, Mount Lebanon",520000,465,7,8,no
"Ain Saadeh, El Metn, Mount Lebanon",300000,235,4,4,no
"Antelias, El Metn, Mount Lebanon",189999,145,3,3,no
"Ain Saadeh, El Metn, Mount Lebanon",319999,212,3,4,no
"Jdeideh, El Metn, Mount Lebanon",140000,125,2,2,yes
"Achrafieh, Beirut, Beirut",250000,108,2,2,no
"Ain El Remmaneh (Baabda), Baabda, Mount Lebanon",144999,165,2,2,yes
"Hadath, Baabda, Mount Lebanon",374999,215,3,4,partly
"Naqqache, El Metn, Mount Lebanon",1200000,420,5,6,yes
"Antelias, El Metn, Mount Lebanon",190000,210,3,3,partly
"Biaqout, El Metn, Mount Lebanon",260000,180,3,3,yes
"Achrafieh, Beirut, Beirut",2799999,522,4,6,no
"Nabay, El Metn, Mount Lebanon",2900000,19382,N/A,N/A,no
"Nabay, El Metn, Mount Lebanon",6790000,22637,N/A,N/A,no
"Rihaniyeh, Baabda, Mount Lebanon",1450000,1619,N/A,N/A,no
"Achrafieh, Beirut, Beirut",400000,110,2,2,no
"Jamhour, Baabda, Mount Lebanon",279999,180,3,3,no
"Achrafieh, Beirut, Beirut",725000,265,3,4,no
"Achrafieh, Beirut, Beirut",1200000,575,3,6,no
"Broummana, El Metn, Mount Lebanon",225000,150,3,4,no
"Nabay, El Metn, Mount Lebanon",95000,100,1,1,no
"Achrafieh, Beirut, Beirut",950000,390,4,5,no
"Achrafieh, Beirut, Beirut",900000,302,3,4,no
"Ras El Nabeh, Beirut, Beirut",420000,250,3,5,no
"Naqqache, El Metn, Mount Lebanon",195000,130,3,2,no
"Naqqache, El Metn, Mount Lebanon",185000,130,3,2,no
"Dbayeh, El Metn, Mount Lebanon",165000,160,2,3,yes
"Jnah, Beirut, Beirut",650000,365,4,6,no
"Bharsaf, El Metn, Mount Lebanon",750000,300,4,6,yes
"Baabdat, El Metn, Mount Lebanon",1450000,1100,8,8,no
"Mastita, Jbeil, Mount Lebanon",540000,2400,N/A,N/A,no
"Jbeil, Jbeil, Mount Lebanon",800000,900,N/A,N/A,no
"Mar Chaaya, El Metn, Mount Lebanon",224999,135,2,2,yes
"Achrafieh, Beirut, Beirut",999999,256,N/A,N/A,yes
"Biaqout, El Metn, Mount Lebanon",210000,200,3,3,no
"Jnah, Beirut, Beirut",1900000,435,4,5,no
"Ouyoun Broummana, El Metn, Mount Lebanon",169999,560,N/A,N/A,no
"Bchelli, Jbeil, Mount Lebanon",86999,1717,N/A,N/A,no
"Ghineh, Kesrouane, Mount Lebanon",149999,900,N/A,N/A,no
"Ghosta, Kesrouane, Mount Lebanon",264999,1760,N/A,N/A,no
"Dbayeh, El Metn, Mount Lebanon",530000,230,3,5,no
"Rabieh, El Metn, Mount Lebanon",5000000,750,5,6,yes
"Bir Hassan, Beirut, Beirut",485000,290,3,5,yes
"Jdeideh, El Metn, Mount Lebanon",150000,110,2,2,no
"Dbayeh, El Metn, Mount Lebanon",275000,220,3,3,partly
"Achrafieh, Beirut, Beirut",290000,80,1,2,no
"Broummana, El Metn, Mount Lebanon",400000,230,3,4,no
"Broummana, El Metn, Mount Lebanon",360000,200,3,4,no
"Broummana, El Metn, Mount Lebanon",290000,175,2,4,no
"Jouret Al Ballout, El Metn, Mount Lebanon",249999,145,3,3,no
"Jamhour, Baabda, Mount Lebanon",550000,260,3,4,yes
"Jnah, Beirut, Beirut",625000,240,3,3,no
"Jnah, Beirut, Beirut",575000,300,3,4,yes
"Jnah, Beirut, Beirut",700000,450,4,5,no
"Jnah, Beirut, Beirut",525000,225,3,4,no
"Sanayeh, Beirut, Beirut",615000,180,3,4,no
"Sanayeh, Beirut, Beirut",610000,180,3,4,yes
"Jouret Al Ballout, El Metn, Mount Lebanon",245000,208,3,4,no
"Jouret Al Ballout, El Metn, Mount Lebanon",215000,195,3,4,no
"Rabweh, El Metn, Mount Lebanon",250000,340,2,3,no
"Kaslik, Kesrouane, Mount Lebanon",99999,120,2,2,no
"Jouret Al Ballout, El Metn, Mount Lebanon",199999,165,3,3,no
"Saifi, Beirut, Beirut",699999,160,2,4,no
"Achrafieh, Beirut, Beirut",699999,237,3,4,no
"Achrafieh, Beirut, Beirut",749000,353,3,4,yes
"Achrafieh, Beirut, Beirut",1800000,500,4,6,yes
"Baabdat, El Metn, Mount Lebanon",949999,600,5,7,partly
"Ain Saadeh, El Metn, Mount Lebanon",299999,350,4,5,no
"Ouyoun Broummana, El Metn, Mount Lebanon",669999,600,4,6,no
"Naqqache, El Metn, Mount Lebanon",110000,127,2,2,no
"Ras El Nabeh, Beirut, Beirut",475000,400,4,2,no
"Badaro, Beirut, Beirut",700000,250,3,4,no
"Antelias, El Metn, Mount Lebanon",205000,220,3,3,yes
"Beit Meri, El Metn, Mount Lebanon",270000,845,N/A,N/A,no
"Achrafieh, Beirut, Beirut",1200000,440,4,4,no
"Dbayeh, El Metn, Mount Lebanon",1350000,330,3,4,no
"Dbayeh, El Metn, Mount Lebanon",500000,70,1,2,no
"Achrafieh, Beirut, Beirut",709999,209,3,5,no
"Achrafieh, Beirut, Beirut",1229999,300,3,5,no
"Achrafieh, Beirut, Beirut",449999,133,2,2,no
"Aley, Aley, Mount Lebanon",125000,125,2,3,no
"Boutchay, Baabda, Mount Lebanon",160000,135,3,3,no
"Mtayleb, El Metn, Mount Lebanon",900000,370,4,5,yes
"Dbayeh, El Metn, Mount Lebanon",620000,140,2,3,yes
"Bsalim, El Metn, Mount Lebanon",300000,160,3,4,no
"Wadi Chahrour, Baabda, Mount Lebanon",89999,140,2,3,no
"Bsaba (Baabda), Baabda, Mount Lebanon",134999,155,2,3,no
"Mar Elias, Beirut, Beirut",295000,200,3,4,partly
"Bsalim, El Metn, Mount Lebanon",339999,400,3,6,no
"Zouk Mosbeh, Kesrouane, Mount Lebanon",179999,240,3,4,yes
"Ain Saadeh, El Metn, Mount Lebanon",599999,250,3,4,yes
"Ain Saadeh, El Metn, Mount Lebanon",374999,260,4,5,yes
"Batroun, Batroun, North",98000,145,3,3,no
"Rayfoun, Kesrouane, Mount Lebanon",2799999,5600,N/A,N/A,no
"Achrafieh, Beirut, Beirut",2900000,400,3,4,no
"Achrafieh, Beirut, Beirut",1100000,300,2,4,no
"Broummana, El Metn, Mount Lebanon",279999,270,4,5,no
"Achrafieh, Beirut, Beirut",250000,160,2,2,yes
"Achrafieh, Beirut, Beirut",185000,130,2,2,no
"Dbayeh, El Metn, Mount Lebanon",620000,175,3,4,yes
"Yarzeh, Baabda, Mount Lebanon",749999,303,3,5,no
"Hadath, Baabda, Mount Lebanon",175000,154,3,3,no
"Beit Meri, El Metn, Mount Lebanon",639999,350,4,5,no
"Jdeideh, El Metn, Mount Lebanon",165000,155,2,2,yes
"Achrafieh, Beirut, Beirut",700000,250,3,3,no
"Achrafieh, Beirut, Beirut",1500000,775,N/A,N/A,no
"Achrafieh, Beirut, Beirut",600000,270,3,3,no
"Kfardebian, Kesrouane, Mount Lebanon",759999,1420,N/A,N/A,no
"Achrafieh, Beirut, Beirut",850000,270,4,3,no
"Haret Sakher, Kesrouane, Mount Lebanon",260000,175,3,4,no
"Antelias, El Metn, Mount Lebanon",219999,190,3,4,no
"Achrafieh, Beirut, Beirut",400000,205,3,2,no
"Bsalim, El Metn, Mount Lebanon",449999,280,3,4,no
"Down Town, Beirut, Beirut",2800000,417,3,4,no
"Down Town, Beirut, Beirut",2100000,280,2,3,no
"Down Town, Beirut, Beirut",1850000,290,2,3,no
"Zouk Mikael, Kesrouane, Mount Lebanon",479999,805,N/A,N/A,no
"Mayrouba, Kesrouane, Mount Lebanon",84999,2200,N/A,N/A,no
"Bsalim, El Metn, Mount Lebanon",355000,178,3,4,no
"Bsalim, El Metn, Mount Lebanon",405000,242,3,4,no
"Bsalim, El Metn, Mount Lebanon",700000,347,4,6,no
"Bsalim, El Metn, Mount Lebanon",425000,264,4,6,no
"Bsalim, El Metn, Mount Lebanon",300000,300,3,3,no
"Bsalim, El Metn, Mount Lebanon",200000,165,3,3,no
"Mazraat Yachouh, El Metn, Mount Lebanon",250000,240,3,2,partly
"Qornet El Hamra, El Metn, Mount Lebanon",140000,145,3,2,no
"Down Town, Beirut, Beirut",700000,110,1,2,yes
"Aicha Bakkar, Beirut, Beirut",310000,180,3,4,no
"Sahel Alma, Kesrouane, Mount Lebanon",320000,255,3,3,yes
"Ashkout, Kesrouane, Mount Lebanon",149999,1000,N/A,N/A,no
"Bsous, Aley, Mount Lebanon",319999,320,4,4,partly
"Hazmieh, Baabda, Mount Lebanon",599999,320,3,4,yes
"Baabdat, El Metn, Mount Lebanon",1200000,20000,N/A,N/A,no
"Broummana, El Metn, Mount Lebanon",379999,300,3,3,no
"Jal el Dib, El Metn, Mount Lebanon",169999,191,3,2,no
"Faraya, Kesrouane, Mount Lebanon",200000,539,N/A,N/A,no
"Bqaatouta, Kesrouane, Mount Lebanon",260000,123,2,2,yes
"Dekwaneh, El Metn, Mount Lebanon",499000,225,3,5,yes
